id,BidPrice,AcceptedBid,ExpectedRevenue,ExpectedConversion,Bid identifier
59529445,,0,-15.68,0.405,-6.3504
59529447,,0,-82.08,0.558,-45.80064
59529473,,0,-34.16,0.378,-12.91248
59529506,,0,-40.88,0.491,-20.07208
59529524,,0,15.04,0.366,5.50464
59529544,,0,-15.04,0.285,-4.2864
59529578,,0,97.12,0.304,29.52448
59529582,,0,44.48,0.22,9.7856
59529590,,0,-10.32,0.641,-6.61512
59529624,35,1,350.27,0.236,82.66372
59529627,3,0,115.36,0.361,41.64496
59529654,,0,-38.08,0.196,-7.46368
59529683,,0,87.2,0.428,37.3216
59529723,35,1,322.73,0.258,83.26434
59529736,,0,26.08,0.243,6.33744
59529753,,0,88.16,0.21,18.5136
59529790,,0,-9.04,0.306,-2.76624
59529775,3,0,184.24,0.181,33.34744
59529825,,0,4.08,0.214,0.87312
59529831,35,1,361.91,0.245,88.66795
59529979,,0,-10.56,0.297,-3.13632
59530002,35,0,233.44,0.397,92.67568
59530043,,0,120.48,0.195,23.4936
59530064,,0,-113.52,0.513,-58.23576
59530065,,0,46.32,0.268,12.41376
59530074,,0,46.72,0.403,18.82816
59530113,3,0,126.56,0.323,40.87888
59530211,,0,71.44,0.24,17.1456
59530223,,0,-29.76,0.305,-9.0768
59530216,35,1,330.48,0.365,120.6252
59530242,35,1,130.48,0.485,63.2828
59530264,35,1,405.85,0.197,79.95245
59530357,,0,-50.88,0.479,-24.37152
59530382,,0,14.32,0.402,5.75664
59530390,75,1,602.29,0.397,239.10913
59530410,75,1,636.46,0.211,134.29306
59530407,35,0,207.6,0.292,60.6192
59530451,35,0,270.61,0.392,106.07912
59530469,,0,107.04,0.215,23.0136
59530500,75,1,418.57,0.542,226.86494
59530548,35,1,107.12,0.508,54.41696
59530584,,0,-85.44,0.526,-44.94144
59530603,,0,27.36,0.076,2.07936
59530627,,0,-26.96,0.513,-13.83048
59530641,35,0,217.44,0.245,53.2728
59530650,35,1,253.04,0.323,81.73192
59530674,,0,-111.68,0.245,-27.3616
59530678,35,1,220.88,0.253,55.88264
59530702,,0,-102.8,0.462,-47.4936
59530736,35,1,272.37,0.491,133.73367
59530746,,0,-11.76,0.387,-4.55112
59530762,,0,65.2,0.287,18.7124
59530813,,0,-45.36,0.258,-11.70288
59530815,,0,-40.48,0.329,-13.31792
59530875,,0,-19.6,0.411,-8.0556
59530900,75,1,459.05,0.356,163.4218
59530912,75,1,610,0.177,107.97
59530914,3,1,198.16,0.229,45.37864
59530926,,0,69.28,0.26,18.0128
59530959,3,0,183.36,0.223,40.88928
59530979,,0,57.12,0.272,15.53664
59531007,,0,51.36,0.333,17.10288
59531011,35,1,296.6,0.425,126.055
59531029,,0,-90.08,0.527,-47.47216
59531031,75,1,603.5,0.329,198.5515
59531080,,0,-39.2,0.42,-16.464
59531164,,0,-111.36,0.533,-59.35488
59531197,,0,65.28,0.328,21.41184
59531264,,0,65.68,0.323,21.21464
59531260,35,0,340.73,0.255,86.88615
59531258,3,0,265.14,0.164,43.48296
59531328,35,1,233.2,0.306,71.3592
59531400,75,1,578.85,0.214,123.8739
59531409,,0,-73.52,0.386,-28.37872
59531538,35,1,106.8,0.558,59.5944
59531544,,0,-10.4,0.313,-3.2552
59531546,,0,-20.16,0.323,-6.51168
59531574,,0,-100.32,0.408,-40.93056
59531581,35,1,156.72,0.767,120.20424
59531601,,0,-74,0.381,-28.194
59531644,75,1,544.08,0.319,173.56152
59531682,35,1,315.3,0.366,115.3998
59531699,,0,-86.96,0.371,-32.26216
59531713,,0,-86.88,0.317,-27.54096
59531734,35,1,144.72,0.459,66.42648
59531739,75,1,404.6,0.454,183.6884
59531765,35,1,172.88,0.348,60.16224
59531812,,0,-48.08,0.336,-16.15488
59531816,,0,-74.72,0.668,-49.91296
59531887,,0,81.12,0.612,49.64544
59531942,,0,-27.36,0.351,-9.60336
59531943,,0,62,0.221,13.702
59531983,,0,-130.4,0.32,-41.728
59531994,35,0,307.43,0.324,99.60732
59532000,,0,93.92,0.269,25.26448
59532018,,0,-79.2,0.198,-15.6816
59532083,,0,-22.16,0.239,-5.29624
59532098,,0,-80.8,0.331,-26.7448
59532107,,0,-128.48,0.311,-39.95728
59532112,,0,-76,0.289,-21.964
59532130,,0,-20.48,0.302,-6.18496
59532133,,0,103.92,0.251,26.08392
59532179,,0,32.08,0.311,9.97688
59532195,,0,-64.64,0.224,-14.47936
59532225,,0,8.24,0.418,3.44432
59532226,,0,-34.16,0.328,-11.20448
59532243,,0,-0.56,0.414,-0.23184
59532248,,0,-65.76,0.282,-18.54432
59532242,35,1,265.06,0.232,61.49392
59532294,35,1,210.08,0.542,113.86336
59532354,75,1,606.37,0.189,114.60393
59532356,75,1,474.3,0.254,120.4722
59532374,35,1,298.64,0.267,79.73688
59532459,35,1,280.75,0.196,55.027
59532458,35,1,164.96,0.552,91.05792
59532520,,0,-125.68,0.328,-41.22304
59532525,,0,58.16,0.261,15.17976
59532529,,0,-9.84,0.267,-2.62728
59532593,50,1,352.71,0.399,140.73129
59532599,,0,60.08,0.225,13.518
59532660,,0,-55.6,0.302,-16.7912
59532672,,0,8.32,0.353,2.93696
59532692,35,0,300.12,0.245,73.5294
59532711,,0,61.76,0.61,37.6736
59532712,,0,85.44,0.19,16.2336
59532737,35,1,225.84,0.314,70.91376
59532763,,0,10.24,0.312,3.19488
59532764,,0,-120.8,0.205,-24.764
59532767,,0,75.44,0.536,40.43584
59532839,,0,-112.72,0.413,-46.55336
59532858,,0,-46.8,0.424,-19.8432
59532890,,0,-3.76,0.135,-0.5076
59532891,,0,27.36,0.49,13.4064
59532893,3,0,135.44,0.273,36.97512
59532898,50,1,411.06,0.289,118.79634
59532916,,0,1.12,0.412,0.46144
59532926,35,1,347.07,0.29,100.6503
59532964,35,1,201.76,0.411,82.92336
59533013,35,0,154.16,0.338,52.10608
59533066,,0,-38.08,0.374,-14.24192
59533097,35,1,265.55,0.438,116.3109
59533124,,0,-90.8,0.401,-36.4108
59533143,,0,-16.16,0.428,-6.91648
59533214,,0,89.68,0.231,20.71608
59533213,75,1,316.61,0.52,164.6372
59533221,3,0,266.48,0.38,101.2624
59533245,,0,93.84,0.368,34.53312
59533255,,0,127.76,0.368,47.01568
59533297,75,1,591.6,0.281,166.2396
59533314,3,0,257.84,0.155,39.9652
59533338,,0,-85.12,0.079,-6.72448
59533346,35,1,211.68,0.358,75.78144
59533469,,0,-126,0.361,-45.486
59533491,,0,48.08,0.278,13.36624
59533489,35,1,232.48,0.271,63.00208
59533501,35,1,168.4,0.502,84.5368
59533534,35,1,243.68,0.194,47.27392
59533587,75,1,438.75,0.384,168.48
59533617,3,0,109.28,0.326,35.62528
59533654,,0,-128.8,0.581,-74.8328
59533655,,0,69.28,0.466,32.28448
59533663,35,0,136.48,0.377,51.45296
59533731,,0,69.12,0.29,20.0448
59533809,,0,-84.8,0.415,-35.192
59533876,,0,102.88,0.219,22.53072
59533898,,0,-15.6,0.273,-4.2588
59533905,,0,48,0.192,9.216
59533904,35,0,495.11,0.116,57.43276
59533932,3,0,172.8,0.248,42.8544
59533995,,0,113.84,0.256,29.14304
59534086,,0,24.08,0.283,6.81464
59534205,75,1,492.39,0.387,190.55493
59534224,,0,-94.8,0.214,-20.2872
59534227,35,0,370.66,0.298,110.45668
59534230,3,0,184.96,0.133,24.59968
59534239,,0,-62.8,0.339,-21.2892
59534245,,0,-46,0.537,-24.702
59534270,,0,-84.8,0.215,-18.232
59534284,,0,-64.48,0.295,-19.0216
59534291,75,1,713.84,0.462,329.79408
59534348,,0,-115.76,0.577,-66.79352
59534368,3,0,118.4,0.325,38.48
59534412,,0,84.24,0.212,17.85888
59534469,,0,-79.68,0.415,-33.0672
59534493,,0,-106.24,0.443,-47.06432
59534542,,0,-30,0.228,-6.84
59534601,,0,-39.52,0.348,-13.75296
59534603,75,1,535.25,0.556,297.599
59534657,,0,-54.24,0.455,-24.6792
59534671,50,1,597.06,0.135,80.6031
59534703,,0,-75.28,0.307,-23.11096
59534724,,0,-23.04,0.34,-7.8336
59534735,,0,-90.64,0.311,-28.18904
59534738,,0,-120.72,0.587,-70.86264
59534752,,0,-50.8,0.498,-25.2984
59534781,3,0,146.48,0.228,33.39744
59534789,35,1,260.8,0.445,116.056
59534825,,0,15.68,0.652,10.22336
59534915,,0,-16.56,0.642,-10.63152
59534912,,0,77.2,0.454,35.0488
59534925,,0,-118.4,0.304,-35.9936
59534935,,0,-41.92,0.26,-10.8992
59534940,35,1,322.2,0.313,100.8486
59534984,,0,94.16,0.479,45.10264
59534988,75,1,445.47,0.475,211.59825
59535125,,0,90.08,0.195,17.5656
59535207,,0,5.44,0.395,2.1488
59535217,,0,-48.48,0.505,-24.4824
59535228,,0,37.2,0.264,9.8208
59535242,,0,80.48,0.405,32.5944
59535306,,0,21.12,0.294,6.20928
59535311,,0,-23.12,0.598,-13.82576
59535312,35,1,310.52,0.256,79.49312
59535353,3,0,216.16,0.184,39.77344
59535364,,0,4.96,0.265,1.3144
59535366,,0,-88.08,0.308,-27.12864
59535360,3,0,129.76,0.336,43.59936
59535386,,0,110.16,0.277,30.51432
59535413,,0,-86.16,0.436,-37.56576
59535449,75,1,629.11,0.243,152.87373
59535486,75,1,386.91,0.449,173.72259
59535496,,0,67.68,0.311,21.04848
59535500,3,0,139.68,0.286,39.94848
59535513,35,1,218.56,0.247,53.98432
59535528,50,1,431.22,0.263,113.41086
59535599,,0,-101.2,0.321,-32.4852
59535615,,0,90.72,0.369,33.47568
59535638,35,1,156.4,0.347,54.2708
59535719,,0,45.12,0.265,11.9568
59535723,,0,-0.56,0.245,-0.1372
59535731,,0,-118.64,0.325,-38.558
59535735,,0,13.68,0.247,3.37896
59535741,,0,1.76,0.307,0.54032
59535749,,0,112,0.151,16.912
59535762,,0,-21.6,0.24,-5.184
59535761,35,1,389.47,0.296,115.28312
59535826,3,1,190.96,0.223,42.58408
59535832,,0,-87.28,0.547,-47.74216
59535858,,0,45.36,0.392,17.78112
59535866,,0,215.2,0.313,67.3576
59535882,,0,-38.88,0.227,-8.82576
59535886,75,1,383.84,0.354,135.87936
59535897,,0,-96.56,0.328,-31.67168
59535921,,0,-39.6,0.212,-8.3952
59535931,75,1,552.77,0.389,215.02753
59535967,,0,-36.8,0.396,-14.5728
59536010,,0,-70.24,0.607,-42.63568
59536029,,0,-90.08,0.246,-22.15968
59536055,,0,-40.72,0.356,-14.49632
59536050,35,0,174.24,0.492,85.72608
59536064,,0,-84.56,0.349,-29.51144
59536117,,0,62.72,0.272,17.05984
59536177,,0,-72.4,0.191,-13.8284
59536184,,0,-37.6,0.388,-14.5888
59536190,35,1,243.12,0.282,68.55984
59536247,3,0,167.6,0.181,30.3356
59536269,,0,52.16,0.639,33.33024
59536273,35,1,240.8,0.276,66.4608
59536296,35,1,197.04,0.598,117.82992
59536302,,0,35.6,0.325,11.57
59536387,,0,-83.52,0.326,-27.22752
59536423,,0,89.28,0.352,31.42656
59536454,35,1,180.16,0.502,90.44032
59536489,,0,-4.64,0.346,-1.60544
59536577,75,1,671.93,0.29,194.8597
59536606,,0,-13.2,0.195,-2.574
59536632,,0,-75.84,0.222,-16.83648
59536680,,0,-52.08,0.315,-16.4052
59536688,,0,-64.4,0.506,-32.5864
59536711,35,1,186.48,0.288,53.70624
59536752,,0,-65.76,0.452,-29.72352
59536753,,0,-58.32,0.319,-18.60408
59536775,75,1,681.65,0.022,14.9963
59536862,,0,-55.84,0.333,-18.59472
59536871,,0,-33.76,0.263,-8.87888
59536899,,0,16.96,0.561,9.51456
59536933,,0,-93.28,0.229,-21.36112
59537019,,0,-88.88,0.306,-27.19728
59537017,35,1,145.04,0.375,54.39
59537073,,0,7.36,0.227,1.67072
59537122,,0,-49.92,0.428,-21.36576
59537124,,0,-74.72,0.174,-13.00128
59537195,,0,-101.84,0.489,-49.79976
59537223,35,1,154.24,0.325,50.128
59537304,50,0,552.04,0.152,83.91008
59537366,,0,-85.52,0.71,-60.7192
59537419,,0,-100.88,0.215,-21.6892
59537424,,0,-95.28,0.507,-48.30696
59537455,,0,85.44,0.52,44.4288
59537457,,0,114.08,0.193,22.01744
59537448,35,1,267.52,0.193,51.63136
59537466,,0,-108.8,0.333,-36.2304
59537534,,0,-63.76,0.41,-26.1416
59537535,35,1,255.92,0.31,79.3352
59537572,35,0,205.52,0.356,73.16512
59537627,,0,25.76,0.239,6.15664
59537630,35,1,283.53,0.401,113.69553
59537668,75,1,657.5,0.277,182.1275
59537715,,0,-20,0.215,-4.3
59537724,,0,36.4,0.498,18.1272
59537727,,0,-106.24,0.414,-43.98336
59537797,35,0,394.28,0.24,94.6272
59537836,,0,116.32,0.244,28.38208
59537896,,0,3.68,0.514,1.89152
59538021,,0,-128.08,0.53,-67.8824
59538081,,0,-12.16,0.413,-5.02208
59538083,,0,-30.72,0.225,-6.912
59538076,75,0,585.77,0.171,100.16667
59538152,,0,-113.12,0.281,-31.78672
59538183,35,1,224.4,0.492,110.4048
59538230,,0,-6.8,0.343,-2.3324
59538303,,0,-127.36,0.407,-51.83552
59538306,35,1,181.76,0.392,71.24992
59538352,,0,-50.56,0.253,-12.79168
59538383,,0,-84.08,0.216,-18.16128
59538373,75,1,478.36,0.44,210.4784
59538395,,0,-127.68,0.228,-29.11104
59538411,,0,-43.04,0.424,-18.24896
59538454,35,1,186.96,0.302,56.46192
59538457,75,1,659.02,0.106,69.85612
59538489,,0,49.52,0.267,13.22184
59538504,35,1,194.8,0.569,110.8412
59538555,35,0,511.19,0.124,63.38756
59538641,,0,104.16,0.247,25.72752
59538642,,0,14.56,0.302,4.39712
59538649,,0,35.52,0.496,17.61792
59538653,35,0,146.08,0.451,65.88208
59538667,,0,27.68,0.188,5.20384
59586058,35,1,280.83,0.281,78.91323
59586151,,0,154.48,0.132,20.39136
59586205,,0,51.36,0.359,18.43824
59586271,,0,30.88,0.271,8.36848
59586281,,0,62.56,0.33,20.6448
59586313,,0,-69.12,0.295,-20.3904
59586375,75,1,481.77,0.25,120.4425
59586441,,0,-115.36,0.259,-29.87824
59586557,,0,-115.68,0.232,-26.83776
59586615,,0,-116.64,0.729,-85.03056
59586608,35,0,363.01,0.279,101.27979
59586627,,0,74.16,0.413,30.62808
59586643,,0,-113.28,0.27,-30.5856
59586666,,0,17.84,0.397,7.08248
59586708,,0,15.44,0.333,5.14152
59586718,35,1,299.42,0.247,73.95674
59586814,,0,-37.52,0.244,-9.15488
59586885,,0,11.44,0.168,1.92192
59586895,,0,-67.36,0.434,-29.23424
59586913,,0,-73.28,0.294,-21.54432
59586933,35,1,336.52,0.141,47.44932
59586973,,0,-84.64,0.3,-25.392
59587104,,0,63.68,0.259,16.49312
59587162,,0,-105.6,0.492,-51.9552
59587157,3,0,164.08,0.212,34.78496
59587200,35,1,132.32,0.471,62.32272
59587227,35,0,281.78,0.175,49.3115
59587242,35,0,250.32,0.279,69.83928
59587385,,0,26.16,0.168,4.39488
59587476,,0,-23.44,0.374,-8.76656
59587504,,0,-9.84,0.254,-2.49936
59587525,,0,20.8,0.217,4.5136
59587568,,0,-48.8,0.234,-11.4192
59587579,35,1,246.96,0.358,88.41168
59587603,,0,64.48,0.264,17.02272
59587652,,0,44.88,0.236,10.59168
59587651,35,1,265.44,0.343,91.04592
59587697,,0,-17.12,0.427,-7.31024
59587727,75,1,695.97,0.089,61.94133
59587734,35,1,121.2,0.472,57.2064
59587957,35,1,150.72,0.351,52.90272
59588007,,0,64,0.16,10.24
59588091,35,1,310.68,0.444,137.94192
59588152,,0,-41.2,0.208,-8.5696
59588185,35,0,452.91,0.157,71.10687
59588248,50,1,609.76,0.13,79.2688
59588423,,0,54,0.368,19.872
59588537,35,1,204.72,0.244,49.95168
59588625,,0,-49.68,0.353,-17.53704
59588685,,0,-59.12,0.273,-16.13976
59588729,35,1,344.32,0.212,72.99584
59588766,,0,53.76,0.263,14.13888
59588957,75,1,505.33,0.299,151.09367
59588996,35,1,312.61,0.391,122.23051
59588993,,0,-44.88,0.572,-25.67136
59589048,50,0,432.57,0.258,111.60306
59589074,,0,44,0.343,15.092
59589115,3,1,163.52,0.272,44.47744
59589125,35,1,213.12,0.218,46.46016
59589142,75,1,805.71,0.301,242.51871
59589379,35,1,342.45,0.144,49.3128
59589415,,0,29.28,0.418,12.23904
59589417,75,0,738.33,0.364,268.75212
59589490,35,1,151.04,0.327,49.39008
59589532,,0,-72.16,0.411,-29.65776
59589640,35,1,272.93,0.45,122.8185
59589830,,0,-67.12,0.66,-44.2992
59589965,35,0,321.89,0.289,93.02621
59590036,35,0,201.44,0.396,79.77024
59590064,3,0,370.52,0.209,77.43868
59590085,35,1,341.77,0.383,130.89791
59590121,35,1,162.72,0.376,61.18272
59590179,,0,-101.6,0.273,-27.7368
59590276,,0,-47.68,0.267,-12.73056
59590278,,0,-120.24,0.344,-41.36256
59590287,35,1,181.04,0.356,64.45024
59590337,50,0,407.32,0.275,112.013
59590363,,0,77.44,0.388,30.04672
59590361,,0,-4.96,0.466,-2.31136
59590401,,0,-17.6,0.42,-7.392
59590473,,0,-58.8,0.576,-33.8688
59590481,75,1,664.33,0.214,142.16662
59590581,75,1,510.35,0.325,165.86375
59590674,3,1,155.52,0.159,24.72768
59590716,,0,117.84,0.226,26.63184
59590707,75,1,729.12,0.141,102.80592
59590724,,0,248,0.291,72.168
59590759,35,1,272.05,0.413,112.35665
59590886,,0,-7.2,0.256,-1.8432
59590901,,0,63.12,0.235,14.8332
59590897,35,1,297.46,0.466,138.61636
59590922,,0,56.32,0.259,14.58688
59591038,3,0,136,0.291,39.576
59591162,35,1,223.92,0.451,100.98792
59591311,,0,-42.16,0.668,-28.16288
59591388,,0,-122.32,0.376,-45.99232
59591475,,0,13.52,0.416,5.62432
59591495,75,1,459.9,0.446,205.1154
59591534,,0,62.96,0.25,15.74
59591541,35,0,207.12,0.333,68.97096
59591562,,0,101.36,0.262,26.55632
59591647,,0,82.88,0.256,21.21728
59591654,,0,-47.92,0.319,-15.28648
59591660,,0,87.28,0.363,31.68264
59591714,35,1,314.61,0.51,160.4511
59591709,50,1,417.2,0.267,111.3924
59591727,75,1,410.51,0.385,158.04635
59591790,,0,26.72,0.347,9.27184
59591810,,0,22.8,0.287,6.5436
59591818,,0,42.4,0.346,14.6704
59591868,,0,73.76,0.242,17.84992
59591908,75,1,346.03,0.562,194.46886
59591965,50,1,475,0.207,98.325
59592006,,0,35.84,0.506,18.13504
59592016,,0,-23.36,0.377,-8.80672
59592058,,0,-15.44,0.432,-6.67008
59592258,75,1,770.98,0.261,201.22578
59592336,,0,-117.92,0.298,-35.14016
59592321,35,1,274.85,0.409,112.41365
59592335,3,0,106,0.445,47.17
59592341,35,1,218.72,0.309,67.58448
59592402,,0,-22.4,0.457,-10.2368
59592453,75,1,477.92,0.26,124.2592
59592498,35,0,265.12,0.182,48.25184
59592504,75,1,388.4,0.785,304.894
59592560,,0,-70.72,0.391,-27.65152
59592566,,0,-82.4,0.52,-42.848
59592657,,0,-115.36,0.331,-38.18416
59592692,35,1,350.79,0.288,101.02752
59592708,50,1,412.17,0.278,114.58326
59592720,35,1,291.9,0.252,73.5588
59592757,,0,35.6,0.203,7.2268
59592756,35,0,273.65,0.221,60.47665
59592773,,0,74.72,0.275,20.548
59592907,75,1,500.76,0.451,225.84276
59593056,,0,-58.8,0.315,-18.522
59593046,3,0,131.6,0.36,47.376
59593058,,0,-52.72,0.383,-20.19176
59593065,,0,27.76,0.218,6.05168
59593179,,0,198.48,0.283,56.16984
59593271,,0,-123.76,0.182,-22.52432
59593295,,0,-26.88,0.55,-14.784
59593354,75,1,721.03,0.223,160.78969
59593436,35,1,144.56,0.392,56.66752
59593461,,0,-76.24,0.563,-42.92312
59593563,75,1,475.83,0.501,238.39083
59593638,,0,-58.64,0.42,-24.6288
59593776,3,0,190.8,0.232,44.2656
59593782,75,0,407.18,0.452,184.04536
59593870,,0,-15.92,0.54,-8.5968
59593877,,0,-64.24,0.248,-15.93152
59593889,3,0,150.56,0.212,31.91872
59593893,35,1,370.66,0.219,81.17454
59593920,,0,32.08,0.203,6.51224
59593992,75,1,378.82,0.448,169.71136
59594006,35,0,229.28,0.26,59.6128
59594078,35,1,181.12,0.289,52.34368
59594116,35,0,285.19,0.458,130.61702
59594315,35,1,417.06,0.185,77.1561
59594364,35,1,168.64,0.498,83.98272
59594442,,0,124.08,0.177,21.96216
59594448,35,0,237.44,0.265,62.9216
59594573,,0,-8,0.233,-1.864
59594722,3,0,104,0.333,34.632
59594786,,0,29.84,0.394,11.75696
59594796,75,0,757.99,0.469,355.49731
59594857,,0,103.2,0.212,21.8784
59594859,3,1,130.08,0.353,45.91824
59594891,75,1,759.44,0.421,319.72424
59594931,3,1,172.08,0.162,27.87696
59594983,,0,140,0.298,41.72
59595084,,0,-127.04,0.42,-53.3568
59595087,,0,118.08,0.205,24.2064
59595198,,0,-119.12,0.29,-34.5448
59595192,75,1,392.66,0.39,153.1374
59595273,75,1,527.05,0.199,104.88295
59595276,35,1,271.01,0.232,62.87432
59595484,,0,-87.12,0.56,-48.7872
59595571,35,1,321.13,0.321,103.08273
59595836,75,1,404.88,0.325,131.586
59595887,75,1,367.68,0.383,140.82144
59596039,,0,-129.6,0.4,-51.84
59596033,35,1,239.04,0.495,118.3248
59596056,,0,66.4,0.344,22.8416
59596066,35,0,171.92,0.5,85.96
59596084,,0,36.4,0.28,10.192
59596096,,0,-81.52,0.246,-20.05392
59596149,3,0,277.96,0.149,41.41604
59596187,35,1,171.28,0.309,52.92552
59596374,,0,6.56,0.186,1.22016
59596436,,0,0.24,0.32,0.0768
59596448,,0,-62.56,0.458,-28.65248
59596466,,0,-42.8,0.441,-18.8748
59596519,,0,119.28,0.194,23.14032
59596525,35,1,236.16,0.417,98.47872
59596617,,0,-103.28,0.314,-32.42992
59596614,75,1,818.42,0.838,685.83596
59596618,3,0,164.72,0.192,31.62624
59596648,35,1,248.8,0.69,171.672
59596664,,0,-11.6,0.308,-3.5728
59596793,,0,92,0.286,26.312
59596818,,0,20.48,0.294,6.02112
59596842,,0,81.52,0.542,44.18384
59596857,75,1,400.12,0.482,192.85784
59596894,,0,-3.36,0.312,-1.04832
59596914,,0,-17.36,0.435,-7.5516
59596918,75,1,478.55,0.484,231.6182
59596933,3,1,197.12,0.212,41.78944
59596986,,0,80.72,0.298,24.05456
59596974,35,0,165.84,0.39,64.6776
59597104,,0,49.6,0.205,10.168
59597128,35,1,196,0.254,49.784
59597213,,0,-13.52,0.245,-3.3124
59597327,35,1,372.04,0.192,71.43168
59597404,3,0,163.84,0.205,33.5872
59597471,,0,85.36,0.538,45.92368
59597512,35,1,139.68,0.541,75.56688
59597556,,0,-73.92,0.554,-40.95168
59597566,,0,-3.76,0.393,-1.47768
59597618,75,1,610.9,0.154,94.0786
59597767,35,1,154,0.354,54.516
59597802,35,0,245.28,0.246,60.33888
59597825,,0,-79.92,0.419,-33.48648
59597988,,0,12.48,0.347,4.33056
59598017,3,0,132.72,0.305,40.4796
59598023,35,1,246.08,0.579,142.48032
59598159,35,1,229.52,0.377,86.52904
59598275,35,1,183.36,0.379,69.49344
59598314,75,1,521.1,0.38,198.018
59598361,75,1,370.01,0.516,190.92516
59598431,,0,-76.72,0.288,-22.09536
59598438,35,0,235.6,0.281,66.2036
59598520,35,1,423.83,0.387,164.02221
59598651,,0,12.64,0.306,3.86784
59598644,75,1,495.23,0.394,195.12062
59599068,,0,-31.76,0.196,-6.22496
59599173,35,1,212.16,0.305,64.7088
59599354,,0,-92.72,0.313,-29.02136
59599406,,0,36.64,0.206,7.54784
59599448,,0,-89.36,0.34,-30.3824
59599458,,0,249.36,0.207,51.61752
59599507,75,1,414.03,0.475,196.66425
59599582,3,0,258.16,0.166,42.85456
59599609,,0,53.68,0.377,20.23736
59599698,,0,-40.48,0.338,-13.68224
59599736,75,1,614.01,0.332,203.85132
59599758,,0,27.2,0.308,8.3776
59599756,3,1,201.52,0.142,28.61584
59599766,,0,-72,0.358,-25.776
59599795,75,1,690.65,0.313,216.17345
59599882,,0,-62.96,0.684,-43.06464
59599891,,0,22.8,0.36,8.208
59599994,35,1,358.91,0.276,99.05916
59600009,,0,-123.04,0.451,-55.49104
59600083,75,1,402.64,0.333,134.07912
59600086,35,1,217.44,0.574,124.81056
59600127,75,1,424.58,0.572,242.85976
59600180,,0,264.32,0.246,65.02272
59600167,75,1,410.44,0.316,129.69904
59600169,35,1,166.08,0.293,48.66144
59600206,3,0,264.8,0.14,37.072
59600256,,0,-46,0.185,-8.51
59600321,,0,-90.4,0.252,-22.7808
59600366,,0,-36.24,0.488,-17.68512
59600360,35,1,279.16,0.21,58.6236
59600410,3,0,189.44,0.238,45.08672
59600485,75,1,313.15,0.637,199.47655
59600565,3,0,116,0.279,32.364
59600600,,0,-36.24,0.604,-21.88896
59600623,,0,16.48,0.364,5.99872
59600632,35,1,200.4,0.494,98.9976
59600698,,0,-52.96,0.259,-13.71664
59600678,75,1,680.11,0.251,170.70761
59600719,35,0,264,0.214,56.496
59600745,35,1,300.04,0.308,92.41232
59600790,,0,-21.92,0.36,-7.8912
59600797,35,1,343.2,0.263,90.2616
59600912,35,0,422.06,0.243,102.56058
59600932,,0,-120.4,0.275,-33.11
59600940,35,1,302.38,0.163,49.28794
59600989,35,1,279.24,0.227,63.38748
59601000,75,1,593.82,0.25,148.455
59601018,,0,46.96,0.512,24.04352
59601090,35,1,207.12,0.342,70.83504
59601135,,0,20.96,0.345,7.2312
59601144,35,1,198.96,0.348,69.23808
59601213,,0,-90.48,0.341,-30.85368
59601222,,0,14.96,0.471,7.04616
59601280,50,1,479.88,0.196,94.05648
